employee_id,department,Location,Supervisor,date,punchin1,punchout1,punchin2,punchout2,punchin3,punchout3
7111,WAREHOUSE,SF,Robert,2/14/23,2/14/23 9:07,2/14/23 13:35,2/14/23 14:07,2/14/23 17:07,,
7111,WAREHOUSE,SF,Robert,4/12/24,4/12/24 9:00,4/12/24 13:35,4/12/24 14:06,4/12/24 17:15,,
7111,WAREHOUSE,SF,Robert,2/4/22,2/4/22 9:16,2/4/22 13:31,2/4/22 14:01,2/4/22 17:18,,
7111,WAREHOUSE,SF,Robert,11/6/23,11/6/23 9:45,11/6/23 13:48,11/6/23 14:18,11/6/23 17:08,,
7111,WAREHOUSE,SF,Robert,12/5/22,12/5/22 9:17,12/5/22 13:34,12/5/22 14:05,12/5/22 17:06,,
7111,WAREHOUSE,SF,Robert,8/9/23,8/9/23 9:01,8/9/23 13:49,8/9/23 14:23,8/9/23 17:11,,
7111,WAREHOUSE,SF,Robert,3/9/23,3/9/23 9:07,3/9/23 13:22,3/9/23 13:55,3/9/23 17:06,,
7111,WAREHOUSE,SF,Robert,3/18/24,3/18/24 9:32,3/18/24 13:38,3/18/24 14:08,3/18/24 17:03,,
7111,WAREHOUSE,SF,Robert,8/29/24,8/29/24 9:38,8/29/24 13:35,8/29/24 14:10,8/29/24 17:10,,
7111,WAREHOUSE,SF,Robert,3/13/23,3/13/23 9:04,3/13/23 14:43,,,,
7111,WAREHOUSE,SF,Robert,7/14/23,7/14/23 9:06,7/14/23 13:36,7/14/23 14:09,7/14/23 17:09,,
7111,WAREHOUSE,SF,Robert,8/25/23,8/25/23 9:46,8/25/23 13:31,8/25/23 14:03,8/25/23 17:08,,
7111,WAREHOUSE,SF,Robert,9/8/21,9/8/21 9:00,9/8/21 12:00,9/8/21 12:30,9/8/21 17:00,,
7111,WAREHOUSE,SF,Robert,6/19/24,6/19/24 8:30,6/19/24 13:00,6/19/24 13:30,6/19/24 17:06,,
7111,WAREHOUSE,SF,Robert,3/1/22,3/1/22 9:44,3/1/22 13:46,3/1/22 14:16,3/1/22 17:10,,
7111,WAREHOUSE,SF,Robert,7/6/22,7/6/22 9:49,7/6/22 13:48,7/6/22 14:22,7/6/22 16:45,,
7111,WAREHOUSE,SF,Robert,2/7/24,2/7/24 9:41,2/7/24 13:37,2/7/24 14:08,2/7/24 17:10,,
7111,WAREHOUSE,SF,Robert,10/11/22,10/11/22 9:30,10/11/22 13:32,10/11/22 14:02,10/11/22 17:06,,
7111,WAREHOUSE,SF,Robert,3/26/24,3/26/24 9:32,3/26/24 13:58,3/26/24 14:32,3/26/24 17:10,,
7111,WAREHOUSE,SF,Robert,7/16/24,7/16/24 9:11,7/16/24 13:46,7/16/24 14:17,7/16/24 17:04,,
7111,WAREHOUSE,SF,Robert,4/4/23,4/4/23 9:17,4/4/23 13:39,4/4/23 14:09,4/4/23 17:00,,
7111,WAREHOUSE,SF,Robert,6/24/22,6/24/22 8:49,6/24/22 13:20,6/24/22 13:51,6/24/22 16:10,,
7111,WAREHOUSE,SF,Robert,12/13/23,12/13/23 9:27,12/13/23 13:36,12/13/23 14:07,12/13/23 16:51,,
7111,WAREHOUSE,SF,Robert,12/27/23,12/27/23 9:47,12/27/23 13:48,12/27/23 14:21,12/27/23 17:13,,
7111,WAREHOUSE,SF,Robert,6/7/24,6/7/24 9:03,6/7/24 13:41,6/7/24 14:15,6/7/24 17:05,,
7111,WAREHOUSE,SF,Robert,8/10/22,8/10/22 9:38,8/10/22 13:43,8/10/22 14:15,8/10/22 17:21,,
7111,WAREHOUSE,SF,Robert,8/29/22,8/29/22 9:31,8/29/22 13:38,8/29/22 14:09,8/29/22 17:11,,
7111,WAREHOUSE,SF,Robert,2/2/22,2/2/22 9:18,2/2/22 13:43,2/2/22 14:14,2/2/22 17:14,,
7111,WAREHOUSE,SF,Robert,9/14/23,9/14/23 9:47,9/14/23 13:43,9/14/23 14:14,9/14/23 16:48,,
7111,WAREHOUSE,SF,Robert,3/15/23,3/15/23 9:08,3/15/23 13:30,3/15/23 14:01,3/15/23 17:06,,
7111,WAREHOUSE,SF,Robert,9/13/24,9/13/24 9:44,9/13/24 13:39,9/13/24 14:13,9/13/24 17:08,,
7111,WAREHOUSE,SF,Robert,7/12/22,7/12/22 9:59,7/12/22 14:22,7/12/22 14:54,7/12/22 16:59,,
7111,WAREHOUSE,SF,Robert,12/6/21,12/6/21 9:28,12/6/21 13:31,12/6/21 14:04,12/6/21 17:14,,
7111,WAREHOUSE,SF,Robert,10/22/21,10/22/21 9:07,10/22/21 13:57,10/22/21 14:29,10/22/21 17:15,,
7111,WAREHOUSE,SF,Robert,6/4/24,6/4/24 9:07,6/4/24 13:42,6/4/24 14:13,6/4/24 17:10,,
7111,WAREHOUSE,SF,Robert,8/21/23,8/21/23 9:40,8/21/23 12:40,8/21/23 13:14,8/21/23 17:03,,
7111,WAREHOUSE,SF,Robert,4/14/22,4/14/22 8:25,4/14/22 12:47,4/14/22 13:18,4/14/22 17:19,,
7111,WAREHOUSE,SF,Robert,11/30/22,11/30/22 9:17,11/30/22 13:33,11/30/22 14:06,11/30/22 17:07,,
7111,WAREHOUSE,SF,Robert,6/27/22,6/27/22 9:43,6/27/22 13:45,6/27/22 14:25,6/27/22 16:53,,
7111,WAREHOUSE,SF,Robert,6/12/23,6/12/23 9:58,6/12/23 13:38,6/12/23 14:10,6/12/23 17:17,,
7111,WAREHOUSE,SF,Robert,2/18/22,2/18/22 9:27,2/18/22 13:31,2/18/22 14:03,2/18/22 17:03,,
7111,WAREHOUSE,SF,Robert,11/29/23,11/29/23 9:46,11/29/23 12:00,11/29/23 12:30,11/29/23 17:11,,
7111,WAREHOUSE,SF,Robert,3/21/23,3/21/23 9:08,3/21/23 13:50,3/21/23 14:22,3/21/23 17:12,,
7111,WAREHOUSE,SF,Robert,11/10/23,11/10/23 10:04,11/10/23 13:36,11/10/23 14:08,11/10/23 17:07,,
7111,WAREHOUSE,SF,Robert,10/28/22,10/28/22 9:17,10/28/22 13:36,10/28/22 14:09,10/28/22 17:12,,
7111,WAREHOUSE,SF,Robert,11/17/22,11/17/22 9:02,11/17/22 13:25,11/17/22 13:56,11/17/22 17:05,,
7111,WAREHOUSE,SF,Robert,4/2/24,4/2/24 9:08,4/2/24 13:30,4/2/24 14:02,4/2/24 17:05,,
7111,WAREHOUSE,SF,Robert,6/20/24,6/20/24 8:43,6/20/24 13:00,6/20/24 13:31,6/20/24 17:08,,
7111,WAREHOUSE,SF,Robert,5/21/24,5/21/24 9:12,5/21/24 13:45,5/21/24 14:18,5/21/24 17:13,,
7111,WAREHOUSE,SF,Robert,6/23/23,6/23/23 9:06,6/23/23 13:37,6/23/23 14:08,6/23/23 17:02,,
7111,WAREHOUSE,SF,Robert,6/2/22,6/2/22 9:47,6/2/22 13:46,6/2/22 14:17,6/2/22 17:10,,
7111,WAREHOUSE,SF,Robert,12/8/23,12/8/23 9:46,12/8/23 13:40,12/8/23 14:13,12/8/23 17:07,,
7111,WAREHOUSE,SF,Robert,11/17/23,11/17/23 9:46,11/17/23 13:36,11/17/23 14:07,11/17/23 17:10,,
7111,WAREHOUSE,SF,Robert,6/18/24,6/18/24 9:02,6/18/24 13:49,6/18/24 14:19,6/18/24 17:04,,
7111,WAREHOUSE,SF,Robert,8/23/24,8/23/24 9:34,8/23/24 13:42,8/23/24 14:16,8/23/24 17:08,,
7111,WAREHOUSE,SF,Robert,12/13/22,12/13/22 9:36,12/13/22 13:40,12/13/22 14:13,12/13/22 17:06,,
7111,WAREHOUSE,SF,Robert,10/7/21,10/7/21 9:09,10/7/21 13:43,10/7/21 14:13,10/7/21 17:05,,
7111,WAREHOUSE,SF,Robert,6/24/24,6/24/24 8:57,6/24/24 13:46,6/24/24 14:17,6/24/24 17:05,,
7111,WAREHOUSE,SF,Robert,10/27/23,10/27/23 10:00,10/27/23 13:41,10/27/23 14:14,10/27/23 17:07,,
7111,WAREHOUSE,SF,Robert,11/3/22,11/3/22 9:10,11/3/22 13:33,11/3/22 14:04,11/3/22 17:09,,
7111,WAREHOUSE,SF,Robert,2/14/22,2/14/22 9:23,2/14/22 14:30,,,,
7111,WAREHOUSE,SF,Robert,9/29/23,9/29/23 9:45,9/29/23 13:36,9/29/23 14:06,9/29/23 17:08,,
7111,WAREHOUSE,SF,Robert,11/23/22,11/23/22 9:47,11/23/22 13:42,11/23/22 14:12,11/23/22 17:07,,
7111,WAREHOUSE,SF,Robert,1/19/23,1/19/23 9:25,1/19/23 13:37,1/19/23 14:09,1/19/23 17:10,,
7111,WAREHOUSE,SF,Robert,12/8/22,12/8/22 9:24,12/8/22 13:41,12/8/22 14:12,12/8/22 17:08,,
7111,WAREHOUSE,SF,Robert,8/28/24,8/28/24 9:33,8/28/24 13:37,8/28/24 14:12,8/28/24 15:42,,
7111,WAREHOUSE,SF,Robert,10/21/22,10/21/22 9:27,10/21/22 13:36,10/21/22 14:15,10/21/22 17:08,,
7111,WAREHOUSE,SF,Robert,6/6/22,6/6/22 9:44,6/6/22 13:41,6/6/22 14:19,6/6/22 16:37,,
7111,WAREHOUSE,SF,Robert,8/18/23,8/18/23 9:41,8/18/23 13:36,8/18/23 14:09,8/18/23 17:04,,
7111,WAREHOUSE,SF,Robert,7/14/22,7/14/22 9:45,7/14/22 13:48,7/14/22 14:21,7/14/22 17:15,,
7111,WAREHOUSE,SF,Robert,11/21/23,11/21/23 9:46,11/21/23 13:45,11/21/23 14:17,11/21/23 17:12,,
7111,WAREHOUSE,SF,Robert,2/8/23,2/8/23 9:00,2/8/23 13:26,2/8/23 13:59,2/8/23 17:06,,
7111,WAREHOUSE,SF,Robert,1/26/24,1/26/24 9:32,1/26/24 13:32,1/26/24 14:04,1/26/24 17:07,,
7111,WAREHOUSE,SF,Robert,5/15/23,5/15/23 9:11,5/15/23 13:37,5/15/23 14:08,5/15/23 17:07,,
7111,WAREHOUSE,SF,Robert,5/1/23,5/1/23 9:14,5/1/23 13:32,5/1/23 14:03,5/1/23 17:10,,
7111,WAREHOUSE,SF,Robert,2/27/24,2/27/24 9:30,2/27/24 12:28,2/27/24 12:59,2/27/24 15:35,,
7139,WAREHOUSE,SD,Patricia,9/23/24,9/23/24 7:44,9/23/24 11:56,9/23/24 12:28,9/23/24 16:03,,
7139,WAREHOUSE,SD,Patricia,7/30/24,7/30/24 7:39,7/30/24 11:56,7/30/24 12:28,7/30/24 16:01,,
7139,WAREHOUSE,SD,Patricia,7/26/23,7/26/23 7:39,7/26/23 11:02,7/26/23 11:35,7/26/23 11:57,7/26/23 12:27,7/26/23 16:04
7139,WAREHOUSE,SD,Patricia,5/24/22,5/24/22 7:39,5/24/22 11:57,5/24/22 12:29,5/24/22 16:10,,
7139,WAREHOUSE,SD,Patricia,12/22/23,12/22/23 7:30,12/22/23 12:00,12/22/23 12:30,12/22/23 16:00,,
7139,WAREHOUSE,SD,Patricia,8/30/23,8/30/23 7:35,8/30/23 12:03,8/30/23 12:34,8/30/23 16:02,,
7139,WAREHOUSE,SD,Patricia,3/23/23,3/23/23 7:33,3/23/23 12:00,3/23/23 12:32,3/23/23 16:03,,
7139,WAREHOUSE,SD,Patricia,4/5/23,4/5/23 7:26,4/5/23 11:59,4/5/23 12:29,4/5/23 16:02,,
7139,WAREHOUSE,SD,Patricia,9/9/23,9/9/23 7:28,9/9/23 11:54,9/9/23 12:24,9/9/23 15:58,,
7139,WAREHOUSE,SD,Patricia,3/4/22,3/4/22 7:32,3/4/22 11:51,3/4/22 12:21,3/4/22 16:01,,
7139,WAREHOUSE,SD,Patricia,5/2/22,5/2/22 7:30,5/2/22 11:58,5/2/22 12:30,5/2/22 16:04,,
7139,WAREHOUSE,SD,Patricia,7/20/22,7/20/22 7:36,7/20/22 11:52,7/20/22 12:24,7/20/22 16:02,,
7139,WAREHOUSE,SD,Patricia,10/12/22,10/12/22 7:49,10/12/22 11:57,10/12/22 12:27,10/12/22 16:03,,
7139,WAREHOUSE,SD,Patricia,4/26/23,4/26/23 7:30,4/26/23 11:59,4/26/23 12:30,4/26/23 16:04,,
7139,WAREHOUSE,SD,Patricia,3/13/24,3/13/24 7:36,3/13/24 9:50,3/13/24 13:04,3/13/24 16:03,,
7139,WAREHOUSE,SD,Patricia,5/21/24,5/21/24 7:35,5/21/24 11:58,5/21/24 12:29,5/21/24 16:06,,
7139,WAREHOUSE,SD,Patricia,10/18/23,10/18/23 7:35,10/18/23 11:56,10/18/23 12:27,10/18/23 16:02,,
7139,WAREHOUSE,SD,Patricia,5/27/22,5/27/22 7:29,5/27/22 11:53,5/27/22 12:23,5/27/22 16:07,,
7139,WAREHOUSE,SD,Patricia,9/9/22,9/9/22 7:33,9/9/22 11:58,,,,
7139,WAREHOUSE,SD,Patricia,10/25/23,10/25/23 7:36,10/25/23 9:53,10/25/23 13:23,10/25/23 16:02,,
7139,WAREHOUSE,SD,Patricia,12/12/23,12/12/23 7:35,12/12/23 11:59,12/12/23 12:31,12/12/23 16:01,,
7139,WAREHOUSE,SD,Patricia,10/2/24,10/2/24 7:35,10/2/24 11:49,10/2/24 12:22,10/2/24 16:11,,
7139,WAREHOUSE,SD,Patricia,8/11/22,8/11/22 8:02,8/11/22 11:55,8/11/22 12:27,8/11/22 16:01,,
7139,WAREHOUSE,SD,Patricia,3/11/24,3/11/24 7:30,3/11/24 11:58,3/11/24 12:29,3/11/24 16:00,,
7139,WAREHOUSE,SD,Patricia,8/29/23,8/29/23 7:39,8/29/23 11:59,8/29/23 12:30,8/29/23 16:02,,
7139,WAREHOUSE,SD,Patricia,5/15/23,5/15/23 11:30,5/15/23 16:08,,,,
7139,WAREHOUSE,SD,Patricia,6/12/24,6/12/24 7:35,6/12/24 11:54,6/12/24 12:26,6/12/24 16:03,,
7139,WAREHOUSE,SD,Patricia,7/7/22,7/7/22 7:36,7/7/22 12:00,,,,
7139,WAREHOUSE,SD,Patricia,10/4/23,10/4/23 7:35,10/4/23 11:56,10/4/23 12:26,10/4/23 15:59,,
7139,WAREHOUSE,SD,Patricia,12/27/23,12/27/23 7:32,12/27/23 11:58,12/27/23 12:30,12/27/23 16:02,,
7139,WAREHOUSE,SD,Patricia,8/2/23,8/2/23 7:31,8/2/23 12:02,8/2/23 12:35,8/2/23 16:09,,
7139,WAREHOUSE,SD,Patricia,1/12/24,1/12/24 7:40,1/12/24 11:53,1/12/24 12:24,1/12/24 16:03,,
7139,WAREHOUSE,SD,Patricia,3/26/24,3/26/24 7:33,3/26/24 11:56,3/26/24 12:26,3/26/24 16:02,,
7139,WAREHOUSE,SD,Patricia,5/2/24,5/2/24 7:33,5/2/24 11:57,5/2/24 12:27,5/2/24 16:04,,
7139,WAREHOUSE,SD,Patricia,4/15/22,4/15/22 7:28,4/15/22 11:59,4/15/22 12:30,4/15/22 16:09,,
7139,WAREHOUSE,SD,Patricia,7/11/22,7/11/22 7:31,7/11/22 11:55,7/11/22 12:26,7/11/22 16:08,,
7139,WAREHOUSE,SD,Patricia,9/2/22,9/2/22 8:39,9/2/22 11:52,9/2/22 12:24,9/2/22 16:06,,
7139,WAREHOUSE,SD,Patricia,3/21/22,3/21/22 7:33,3/21/22 11:55,3/21/22 12:24,3/21/22 16:04,,
7139,WAREHOUSE,SD,Patricia,9/13/24,9/13/24 8:32,9/13/24 12:54,9/13/24 13:25,9/13/24 16:59,,
7139,WAREHOUSE,SD,Patricia,10/2/23,10/2/23 7:29,10/2/23 12:04,10/2/23 12:35,10/2/23 16:02,,
7139,WAREHOUSE,SD,Patricia,10/16/23,10/16/23 7:35,10/16/23 11:54,10/16/23 12:25,10/16/23 16:02,,
7139,WAREHOUSE,SD,Patricia,4/26/24,4/26/24 7:35,4/26/24 12:00,4/26/24 12:31,4/26/24 16:01,,
7139,WAREHOUSE,SD,Patricia,5/31/22,5/31/22 7:35,5/31/22 11:50,5/31/22 12:24,5/31/22 16:06,,
7139,WAREHOUSE,SD,Patricia,5/18/22,5/18/22 7:30,5/18/22 11:52,5/18/22 12:24,5/18/22 16:07,,
7139,WAREHOUSE,SD,Patricia,5/17/22,5/17/22 7:40,5/17/22 11:55,5/17/22 12:25,5/17/22 16:07,,
7139,WAREHOUSE,SD,Patricia,6/27/24,6/27/24 7:33,6/27/24 11:59,6/27/24 12:31,6/27/24 16:06,,
7139,WAREHOUSE,SD,Patricia,3/27/24,3/27/24 7:31,3/27/24 11:52,3/27/24 12:25,3/27/24 16:05,,
7139,WAREHOUSE,SD,Patricia,5/20/22,5/20/22 7:35,5/20/22 11:45,5/20/22 12:18,5/20/22 16:07,,
7139,WAREHOUSE,SD,Patricia,4/11/24,4/11/24 7:35,4/11/24 11:51,4/11/24 12:22,4/11/24 16:05,,
7139,WAREHOUSE,SD,Patricia,7/8/22,7/8/22 7:33,7/8/22 11:53,7/8/22 12:24,7/8/22 16:14,,
7139,WAREHOUSE,SD,Patricia,9/17/24,9/17/24 7:39,9/17/24 11:52,9/17/24 12:25,9/17/24 16:02,,
7139,WAREHOUSE,SD,Patricia,2/22/23,2/22/23 7:31,2/22/23 11:57,2/22/23 12:27,2/22/23 16:00,,
7139,WAREHOUSE,SD,Patricia,2/22/24,2/22/24 7:32,2/22/24 11:58,2/22/24 12:28,2/22/24 16:02,,
7139,WAREHOUSE,SD,Patricia,7/7/23,7/7/23 7:30,7/7/23 11:58,7/7/23 12:30,7/7/23 16:03,,
7139,WAREHOUSE,SD,Patricia,8/7/24,8/7/24 7:35,8/7/24 8:51,8/7/24 9:29,8/7/24 11:56,8/7/24 12:29,8/7/24 16:08
7139,WAREHOUSE,SD,Patricia,8/9/23,8/9/23 7:32,8/9/23 11:56,8/9/23 12:26,8/9/23 16:03,,
7139,WAREHOUSE,SD,Patricia,12/5/23,12/5/23 11:07,12/5/23 16:02,,,,
7139,WAREHOUSE,SD,Patricia,6/26/23,6/26/23 7:31,6/26/23 11:57,6/26/23 12:31,6/26/23 16:03,,
7139,WAREHOUSE,SD,Patricia,5/23/22,5/23/22 7:34,5/23/22 11:56,5/23/22 12:28,5/23/22 16:07,,
7139,WAREHOUSE,SD,Patricia,9/28/22,9/28/22 7:34,9/28/22 12:00,9/28/22 12:31,9/28/22 16:09,,
7139,WAREHOUSE,SD,Patricia,8/31/22,8/31/22 7:29,8/31/22 11:56,8/31/22 12:29,8/31/22 16:10,,
7139,WAREHOUSE,SD,Patricia,11/2/23,11/2/23 7:34,11/2/23 12:00,11/2/23 12:30,11/2/23 16:02,,
7139,WAREHOUSE,SD,Patricia,3/1/22,3/1/22 7:31,3/1/22 12:00,3/1/22 12:30,3/1/22 16:00,,
7139,WAREHOUSE,SD,Patricia,1/13/23,1/13/23 7:30,1/13/23 11:53,1/13/23 12:27,1/13/23 16:08,,
7139,WAREHOUSE,SD,Patricia,8/2/24,8/2/24 8:00,8/2/24 12:00,8/2/24 12:30,8/2/24 17:00,,
7139,WAREHOUSE,SD,Patricia,5/5/22,5/5/22 7:27,5/5/22 11:59,5/5/22 12:30,5/5/22 16:17,,
7139,WAREHOUSE,SD,Patricia,6/21/24,6/21/24 7:28,6/21/24 11:52,6/21/24 12:25,6/21/24 16:05,,
7139,WAREHOUSE,SD,Patricia,3/14/22,3/14/22 8:09,3/14/22 11:50,3/14/22 12:20,3/14/22 16:04,,
7139,WAREHOUSE,SD,Patricia,7/12/23,7/12/23 7:36,7/12/23 12:02,7/12/23 12:33,7/12/23 16:03,,
7139,WAREHOUSE,SD,Patricia,12/20/22,12/20/22 7:33,12/20/22 11:58,12/20/22 12:30,12/20/22 16:02,,
7139,WAREHOUSE,SD,Patricia,9/26/22,9/26/22 7:30,9/26/22 11:55,9/26/22 12:27,9/26/22 16:05,,
7139,WAREHOUSE,SD,Patricia,1/10/23,1/10/23 7:35,1/10/23 11:56,1/10/23 12:28,1/10/23 16:01,,
7139,WAREHOUSE,SD,Patricia,4/19/23,4/19/23 7:32,4/19/23 12:00,4/19/23 12:31,4/19/23 16:04,,
7139,WAREHOUSE,SD,Patricia,11/28/23,11/28/23 7:35,11/28/23 12:01,11/28/23 12:31,11/28/23 16:03,,
7139,WAREHOUSE,SD,Patricia,5/10/24,5/10/24 7:34,5/10/24 11:52,5/10/24 12:25,5/10/24 16:03,,
7139,WAREHOUSE,SD,Patricia,9/20/22,9/20/22 7:38,9/20/22 11:55,9/20/22 12:27,9/20/22 16:09,,
7139,WAREHOUSE,SD,Patricia,4/25/24,4/25/24 7:34,4/25/24 11:57,4/25/24 12:28,4/25/24 16:02,,
7139,WAREHOUSE,SD,Patricia,2/8/24,2/8/24 7:36,2/8/24 11:54,2/8/24 12:25,2/8/24 16:05,,
7139,WAREHOUSE,SD,Patricia,8/12/24,8/12/24 7:35,8/12/24 10:31,8/12/24 13:18,8/12/24 16:02,,
7139,WAREHOUSE,SD,Patricia,4/23/24,4/23/24 7:34,4/23/24 11:56,4/23/24 12:27,4/23/24 16:04,,
7139,WAREHOUSE,SD,Patricia,7/10/24,7/10/24 7:36,7/10/24 12:00,7/10/24 12:30,7/10/24 16:03,,
7139,WAREHOUSE,SD,Patricia,5/15/24,5/15/24 7:39,5/15/24 12:05,5/15/24 12:36,5/15/24 16:04,,
7139,WAREHOUSE,SD,Patricia,10/5/22,10/5/22 7:29,10/5/22 11:57,10/5/22 12:29,10/5/22 16:03,,
7139,WAREHOUSE,SD,Patricia,12/13/23,12/13/23 7:34,12/13/23 12:02,12/13/23 12:33,12/13/23 16:03,,
7139,WAREHOUSE,SD,Patricia,10/18/22,10/18/22 7:34,10/18/22 11:58,10/18/22 12:27,10/18/22 16:01,,
7139,WAREHOUSE,SD,Patricia,1/23/23,1/23/23 7:37,1/23/23 11:55,1/23/23 12:25,1/23/23 16:03,,
7139,WAREHOUSE,SD,Patricia,2/5/24,2/5/24 7:31,2/5/24 11:56,2/5/24 12:27,2/5/24 16:04,,
7139,WAREHOUSE,SD,Patricia,3/16/22,3/16/22 7:32,3/16/22 11:53,3/16/22 12:27,3/16/22 16:03,,
7139,WAREHOUSE,SD,Patricia,3/15/23,3/15/23 7:30,3/15/23 11:57,3/15/23 12:28,3/15/23 16:02,,
7139,WAREHOUSE,SD,Patricia,4/28/22,4/28/22 7:29,4/28/22 11:57,4/28/22 12:28,4/28/22 16:05,,
7139,WAREHOUSE,SD,Patricia,6/4/24,6/4/24 7:32,6/4/24 11:58,6/4/24 12:30,6/4/24 16:03,,
7139,WAREHOUSE,SD,Patricia,6/7/24,6/7/24 7:42,6/7/24 11:50,6/7/24 12:23,6/7/24 16:09,,
7139,WAREHOUSE,SD,Patricia,10/13/23,10/13/23 11:11,10/13/23 16:01,,,,
7139,WAREHOUSE,SD,Patricia,5/22/23,5/22/23 7:38,5/22/23 11:57,5/22/23 12:28,5/22/23 16:08,,
7139,WAREHOUSE,SD,Patricia,1/9/24,1/9/24 7:36,1/9/24 11:56,1/9/24 12:26,1/9/24 16:03,,
7139,WAREHOUSE,SD,Patricia,6/15/22,6/15/22 12:04,6/15/22 16:04,,,,
7139,WAREHOUSE,SD,Patricia,3/29/22,3/29/22 7:40,3/29/22 11:53,3/29/22 12:26,3/29/22 16:06,,
7139,WAREHOUSE,SD,Patricia,12/18/23,12/18/23 7:34,12/18/23 9:09,12/18/23 11:44,12/18/23 16:07,,
7139,WAREHOUSE,SD,Patricia,9/24/24,9/24/24 7:48,9/24/24 11:54,9/24/24 12:27,9/24/24 16:09,,
7139,WAREHOUSE,SD,Patricia,8/26/24,8/26/24 7:36,8/26/24 11:56,8/26/24 12:29,8/26/24 16:04,,
7139,WAREHOUSE,SD,Patricia,1/18/23,1/18/23 7:39,1/18/23 11:57,1/18/23 12:30,1/18/23 16:02,,
7139,WAREHOUSE,SD,Patricia,11/8/22,11/8/22 7:55,11/8/22 11:55,11/8/22 12:25,11/8/22 16:03,,
7139,WAREHOUSE,SD,Patricia,7/1/24,7/1/24 7:38,7/1/24 11:52,7/1/24 12:26,7/1/24 16:03,,
7139,WAREHOUSE,SD,Patricia,3/13/23,3/13/23 7:29,3/13/23 11:58,3/13/23 12:28,3/13/23 16:02,,
7139,WAREHOUSE,SD,Patricia,1/16/23,1/16/23 7:30,1/16/23 11:58,1/16/23 12:29,1/16/23 16:06,,
7139,WAREHOUSE,SD,Patricia,1/17/24,1/17/24 7:36,1/17/24 11:56,1/17/24 12:27,1/17/24 16:01,,
7139,WAREHOUSE,SD,Patricia,8/27/24,8/27/24 7:40,8/27/24 12:02,8/27/24 12:36,8/27/24 15:56,,
7139,WAREHOUSE,SD,Patricia,9/12/23,9/12/23 7:34,9/12/23 11:56,9/12/23 12:27,9/12/23 16:04,,
7139,WAREHOUSE,SD,Patricia,3/5/24,3/5/24 7:33,3/5/24 11:56,3/5/24 12:28,3/5/24 16:08,,
7139,WAREHOUSE,SD,Patricia,8/23/24,8/23/24 7:44,8/23/24 12:00,8/23/24 12:32,8/23/24 16:05,,
7139,WAREHOUSE,SD,Patricia,12/15/23,12/15/23 7:38,12/15/23 11:57,12/15/23 12:28,12/15/23 16:04,,
7139,WAREHOUSE,SD,Patricia,7/18/23,7/18/23 7:29,7/18/23 12:05,7/18/23 12:35,7/18/23 16:03,,
7139,WAREHOUSE,SD,Patricia,3/31/23,3/31/23 7:31,3/31/23 11:57,3/31/23 12:28,3/31/23 16:01,,
7139,WAREHOUSE,SD,Patricia,6/21/23,6/21/23 7:32,6/21/23 11:54,6/21/23 12:24,6/21/23 16:04,,
7139,WAREHOUSE,SD,Patricia,11/20/23,11/20/23 7:32,11/20/23 12:02,11/20/23 12:33,11/20/23 16:05,,
7139,WAREHOUSE,SD,Patricia,2/20/24,2/20/24 7:35,2/20/24 12:01,2/20/24 12:32,2/20/24 16:03,,
7139,WAREHOUSE,SD,Patricia,12/28/22,12/28/22 7:30,12/28/22 11:56,12/28/22 12:27,12/28/22 16:04,,
7139,WAREHOUSE,SD,Patricia,10/30/23,10/30/23 7:30,10/30/23 11:56,10/30/23 12:29,10/30/23 16:04,,
7139,WAREHOUSE,SD,Patricia,7/12/22,7/12/22 7:33,7/12/22 11:50,7/12/22 12:23,7/12/22 16:01,,
7139,WAREHOUSE,SD,Patricia,8/8/22,8/8/22 7:30,8/8/22 11:52,8/8/22 12:25,8/8/22 16:02,,
7139,WAREHOUSE,SD,Patricia,11/23/22,11/23/22 7:29,11/23/22 11:48,11/23/22 12:18,11/23/22 16:05,,
7139,WAREHOUSE,SD,Patricia,12/6/22,12/6/22 7:31,12/6/22 11:55,12/6/22 12:26,12/6/22 16:01,,
7139,WAREHOUSE,SD,Patricia,9/18/23,9/18/23 7:39,9/18/23 12:00,9/18/23 12:32,9/18/23 16:03,,
7139,WAREHOUSE,SD,Patricia,7/25/23,7/25/23 9:49,7/25/23 14:03,7/25/23 14:34,7/25/23 16:08,,
7139,WAREHOUSE,SD,Patricia,8/24/22,8/24/22 7:34,8/24/22 11:58,8/24/22 12:29,8/24/22 16:06,,
7139,WAREHOUSE,SD,Patricia,8/4/23,8/4/23 7:32,8/4/23 12:01,8/4/23 12:32,8/4/23 16:03,,
7139,WAREHOUSE,SD,Patricia,6/23/23,6/23/23 7:35,6/23/23 11:59,6/23/23 12:29,6/23/23 16:04,,
7139,WAREHOUSE,SD,Patricia,3/17/23,3/17/23 7:29,3/17/23 11:52,3/17/23 12:24,3/17/23 16:04,,
7139,WAREHOUSE,SD,Patricia,7/16/24,7/16/24 7:32,7/16/24 12:30,7/16/24 13:03,7/16/24 16:04,,
7139,WAREHOUSE,SD,Patricia,9/15/22,9/15/22 7:39,9/15/22 11:51,9/15/22 12:24,9/15/22 16:08,,
7139,WAREHOUSE,SD,Patricia,6/2/22,6/2/22 7:33,6/2/22 11:59,6/2/22 12:30,6/2/22 16:11,,
